0,116164211708238
0,79269227051666
0,334179890734142
-0,147720227137278
-0,123734762107858
0,0241727961730938
0,0218656751417258
1,13601420428077
-0,450652945959715
0,170225089837912
-0,423888431657791
-1,26174253127197
0,941650155248141
0,0918666161986995
0,612853226813697
-1,01519559658094
0,213566221269464
1,11068072198735
-0,957417396244703
-0,162828393525193
-1,29228223770818
1,09325619552858
-0,819110121407354
-0,147969228800917
0,878890620126656
0,727529624504329
0,397844070046621
0,202337514102995
0,779531386295855
1,59304278422233
-0,949047702743553
0,31154591133735
0,493655143805824
0,801063731046506
0,547696947198727
-0,246558179801419
0,7892520287087
0,0307279237836614
-0,392329132097698
-0,137066770933032
0,339335022521964
-0,826718093552577
0,950208347528997
-0,054200063169909
0,0311726530584334
-0,216579820491202
-1,64393207137704
-0,78487846551883
-0,252345331846613
-0,0458854793778854
0,28482554090691
0,0485221182353164
0,0692981580474204
0,123514557629411
-0,217124090683719
-0,218158281423326
0,296753321759886
-0,114250394386133
0,130526423841534
-1,41612188074407
0,247364757275624
-1,00400410772521
0,306002109065941
0,740190793606566
0,403110029747811
2,64358332038904
-1,50733186859846
-0,39040146467421
0,0653689311067838
0,350774241737845
-0,642153996273172
-0,0494674756963862
0,658845530133804
2,27552171533432
-1,1165420636261
-0,903855874518088
-0,0318528218742455
-0,569622990187936
-0,183310684242917
-0,834422516370241
2,10143544857162
1,41576773201065
0,217670346002407
1,2138600300425
-0,649493770233171
1,71660687480854
-0,00997558952412124
0,088583258287547
-0,0846767168832993
0,568989435776613
-0,120035706375853
0,00745030611266527
0,786537991099975
0,532347340581816
-0,0953655665673885
-0,758042516275421
0,355910483064552
-0,036809172038922
0,347050362009054
-0,365879729334729
0,124744653168778
-0,14883736024556
-0,238104668822837
-0,422951074780946
-0,287921193742858
0,000679569886228073
0,000262875963541397
0,000858323765764944
0,000831861630678523
0,000918189233111109
0,000316140021703387
0,000286770891056905
0,435816678336369
-0,244235962108247
0,10123190249701
-0,414332079528835
0,303062461378697
-0,0930375408866966
-0,0413017856602811
0,4033422652944
1,15047429205714
0,958618366561462
-1,8528787233023
-0,447336261437361
-0,0830591041791331
0,922211277394881
-0,198765707918846
0,220994890593754
0,247671328397031
-0,144327795812094
-0,28146813436572
0,969761470107959
0,822514856116844
-0,783963919054615
0,148964449894795
-0,172961473093335
0,588517453747798
0,429902411480401
0,845069474666776
0,117013743128564
-0,472175343589799
0,194435697394881
0,196007204150778
-0,108928356184735
0,193270064911657
0,893002021023495
-0,00577591614347946
-0,185361895286042
-0,151414378085403
-0,0773619748727507
-0,0373653035942349
-0,193434700363158
0,169982614069535
0,175378798523547
0,00178895118039762
0,0459242173769312
0,00115844939754695
-0,0285565603557325
0,00837346148046229
0,00211988934016093
0,0124320621383106
-1,37707358910055
-0,994565492593894
-0,658211543882954
-0,653540930175926
0,51265596141065
-0,186997944321972
0,809424955446997
3,43800390773005
1,51069345730774
1,10988588877185
-0,310780560121816
1,35951358528466
3,74284800255174
2,7916777015945
-1,40598808970671
-2,09389434586428
1,78684859056076
-2,47966766672768
2,5086422225021
-5,67457135913854
3,2010867257272
0,689786065133108
-2,21956253521095
0,270033488600938
2,76014635424071
0,461857181258297
0,986097808105846
1,2119336858881
3,05495326804653
2,37075898956306
0,785605353486082
3,14537561708544
1,80102293003122
0,229051413335985
1,62495800911814
-1,79981439840031
2,66303144004998
-2,74507150747678
-4,1568324511172
-4,53812562294076
-1,6634289838013
-5,53704216725339
-3,38405169805586
-4,58839418166389
-2,68301123897038
-4,19837206260054
1,20726874175023
-3,26549789258936
-2,36346118753813
-3,91691805452197
2,89677095910759
0,11959459495772
1,44596772072092
-1,33470799264616
1,28255343948308
-2,80442454374812
-1,07647252100684
-2,22657318538252
-2,75205185911057
0,740661039305824
-2,29276459782904
-0,420975798646099
-2,16163200960397
3,01509214107902
2,83367974397144
-2,00435585588021
0,0137191359573696
-2,30729446582131
-3,11164118101596
1,50221135965068
-1,51075171655568
1,13140978409964
-1,03492814412036
-2,10704605850726
-3,53198048719801
-2,17522277515464
1,04436643593926
1,37620090648817
0,467580324372562
1,75407117416988
0,353728319073848
3,81821255071445
1,48561969243847
2,00828243467836
1,64456509844742
1,63527527017237
-0,705142052646961
